nodeid,longitude,latitude,elevation
17513,-117.71434,34.109764,403
17514,-117.712532,34.110001,403
17515,-117.710152,34.110146,409
17516,-117.704643,34.110474,420
17517,-117.258583,34.110596,328
17518,-117.244148,34.109116,336
17519,-117.320999,34.108746,343
17520,-117.328857,34.109161,344
17521,-117.340111,34.108475,367
17522,-117.315651,34.108463,341
17523,-117.306549,34.108852,332
17524,-117.296143,34.111786,330
17525,-117.386879,34.110302,395
17526,-117.403191,34.1082,400
17527,-117.727097,34.108089,381
17528,-117.406693,34.107746,399
17529,-117.427269,34.113331,416
17530,-114.938812,34.107773,253
17531,-114.966377,34.105125,232
17532,-118.246552,34.103714,113
17533,-118.242477,34.11055,119
17534,-118.233398,34.118813,152
17535,-118.226051,34.121754,144
17536,-118.222351,34.133778,220
17537,-118.219917,34.142788,199
17538,-118.219673,34.150826,235
17539,-118.259407,34.113102,119
17540,-118.247772,34.104454,115
17541,-117.197968,34.125118,409
17542,-117.196587,34.120304,394
17543,-117.186394,34.103233,376
17544,-117.229813,34.107643,345
17545,-117.209091,34.106842,363
17546,-118.597,34.125996,445
17547,-118.588226,34.120968,368
17548,-118.588753,34.106728,326
17549,-118.589897,34.101189,297
17550,-118.590477,34.100739,297
17551,-117.269417,34.102383,321
17552,-117.269417,34.100689,319
17553,-117.1408,34.102615,471
17554,-117.070503,34.102787,977
17555,-117.038254,34.101036,1280
17556,-117.026299,34.099899,966
17557,-117.815079,34.09893,274
17558,-118.178543,34.113079,175
17559,-118.199982,34.098152,216
17560,-116.816742,34.254963,2083
17561,-116.80851,34.24781,2079
17562,-116.80719,34.235657,2118
17563,-116.803078,34.23196,2155
17564,-116.797302,34.230331,2220
17565,-116.79454,34.230782,2202
17566,-116.789848,34.233734,2248
17567,-116.779938,34.232998,2215
17568,-116.76619,34.228348,2229
17569,-116.758217,34.22464,2279
17570,-116.745064,34.214478,2394
17571,-116.734062,34.211441,2382
17572,-116.723633,34.20657,2544
17573,-116.717079,34.195526,2611
17574,-116.715736,34.188869,2580
17575,-116.716026,34.184742,2550
17576,-116.718803,34.182007,2507
17577,-116.724052,34.17905,2480
17578,-116.748283,34.178719,2322
17579,-116.766472,34.172386,2243
17580,-116.79126,34.168385,2203
17581,-116.798409,34.168186,2147
17582,-116.805008,34.170509,2091
17583,-116.813507,34.175827,2075
17584,-116.832321,34.17403,1929
17585,-116.849571,34.174377,2030
17586,-116.860023,34.175797,2026
17587,-116.898827,34.173431,1844
17588,-116.919777,34.166168,1817
17589,-116.930519,34.163456,1756
17590,-116.951431,34.162155,1721
17591,-116.966583,34.156696,1765
17592,-116.984489,34.144604,1741
17593,-116.986702,34.140713,1691
17594,-116.984261,34.127628,1616
17595,-116.9785,34.120964,1647
17596,-116.977409,34.117981,1535
17597,-116.978241,34.113628,1540
17598,-116.975777,34.108341,1435
17599,-116.97084,34.103508,1421
17600,-116.954086,34.096806,1423
17601,-116.979103,34.097115,1238
17602,-117.005493,34.103386,1165
17603,-117.01181,34.103863,1047
17604,-117.019783,34.102741,1016
17605,-117.634956,34.09676,373
17606,-117.657928,34.099819,388
17607,-117.647667,34.10033,390
17608,-118.479683,34.124344,376
17609,-118.479973,34.108742,294
17610,-118.478653,34.098614,244
17611,-118.477791,34.094315,313
17612,-117.633202,34.096264,371
17613,-117.631081,34.094158,367
17614,-118.36927,34.156128,188
17615,-118.352287,34.137993,237
17616,-118.341316,34.133003,271
17617,-118.333313,34.118069,223
17618,-118.319923,34.107178,147
17619,-118.310867,34.101448,122
17620,-118.304237,34.094048,112
17621,-117.634819,34.095085,367
17622,-117.634804,34.093639,360
17623,-117.686394,34.092564,368
17624,-117.680328,34.094383,375
17625,-117.663383,34.099548,386
17626,-117.697327,34.089966,358
17627,-117.692627,34.090687,357
17628,-117.62674,34.089859,351
17629,-117.686256,34.089802,362
17630,-117.705994,34.088638,345
17631,-117.719757,34.087112,332
17632,-117.709938,34.088032,342
17633,-117.988167,34.084854,106
17634,-117.987297,34.09412,109
17635,-117.983276,34.103775,116
17636,-117.97731,34.112289,101
17637,-117.970238,34.120586,148
17638,-117.962898,34.129108,146
17639,-118.215637,34.086224,119
17640,-118.217827,34.084419,113
17641,-118.235352,34.096966,114
17642,-118.219528,34.086815,114
17643,-117.185867,34.084393,407
17644,-117.295013,34.110886,330
17645,-117.291069,34.096733,309
17646,-117.29155,34.084126,304
17647,-117.988297,34.083565,106
17648,-118.598732,34.094284,311
17649,-118.602631,34.088432,230
17650,-118.597488,34.082813,213
17651,-114.850342,34.080952,278
17652,-114.891617,34.093948,278
17653,-114.908852,34.097061,265
17654,-114.922897,34.1063,267
17655,-114.929977,34.108738,263
17656,-117.031616,34.095207,930
17657,-117.047318,34.079193,826
17658,-117.054192,34.078297,788
17659,-117.087852,34.077602,673
17660,-117.291801,34.077454,303
17661,-118.476921,34.089966,220
17662,-118.472214,34.0774,212
17663,-117.751663,34.077057,289
17664,-117.743813,34.077225,297
17665,-117.735962,34.081982,309
17666,-117.72892,34.086254,329
17667,-117.759949,34.076851,286
17668,-117.757874,34.076923,290
17669,-114.833778,34.077808,281
17670,-114.821426,34.076851,274
17671,-114.801918,34.07666,273
17672,-114.785927,34.077919,279
17673,-114.749786,34.08194,277
17674,-114.737892,34.084423,281
17675,-114.699501,34.098934,292
17676,-114.688316,34.104645,294
17677,-114.683807,34.108444,288
17678,-114.681023,34.118702,286
17679,-114.653358,34.141014,285
17680,-114.618423,34.166817,287
17681,-114.596367,34.185112,294
17682,-117.772774,34.076385,288
17683,-117.169281,34.075905,435
17684,-117.149094,34.077778,467
17685,-117.117943,34.078735,546
17686,-118.065117,34.129848,167
17687,-118.06414,34.10968,130
17688,-118.062561,34.095951,110
17689,-118.066589,34.084843,96
17690,-118.067932,34.075863,87
17691,-117.174423,34.075428,427
17692,-117.924118,34.078243,128
17693,-117.915741,34.078728,138
17694,-117.884506,34.077137,161
17695,-117.869926,34.07542,158
17696,-117.786537,34.073566,257
17697,-117.781067,34.077347,317
17698,-117.773308,34.076363,288
17699,-117.864853,34.074821,187
17700,-117.843407,34.072651,258
17701,-118.259354,34.072067,137
17702,-118.252586,34.085514,161
17703,-118.248718,34.100067,114
17704,-118.303673,34.093376,109
17705,-118.288071,34.08231,93
17706,-118.271294,34.076088,115
17707,-118.259827,34.07225,137
17708,-117.501457,34.071793,316
17709,-117.494698,34.071751,320
17710,-117.484413,34.071686,322
17711,-117.482338,34.071674,322
17712,-117.447113,34.071442,341
17713,-117.406853,34.071732,342
17714,-117.378738,34.072979,336
17715,-117.818962,34.084366,309
17716,-117.816429,34.076809,332
17717,-117.811501,34.071072,351
17718,-117.837288,34.073055,265
17719,-117.336868,34.070969,313
17720,-117.366173,34.072926,331
17721,-117.793716,34.070435,242
17722,-117.521179,34.070049,317
17723,-117.511017,34.072357,335
17724,-117.522362,34.09977,361
17725,-117.519608,34.089218,335
17726,-117.51989,34.078209,323
17727,-117.791656,34.070019,242
17728,-117.986572,34.068722,97
17729,-117.968674,34.069485,105
17730,-117.935287,34.077595,123
17731,-117.990303,34.068558,97
17732,-117.989037,34.073101,97
17733,-118.040573,34.074223,87
17734,-118.003731,34.070045,85
17735,-117.992088,34.068481,94
17736,-117.546463,34.068226,316
17737,-117.539429,34.094791,352
17738,-117.558281,34.069763,306
17739,-117.590721,34.070843,307
17740,-117.607239,34.076317,310
17741,-117.621582,34.084309,339
17742,-118.147469,34.06818,133
17743,-118.127693,34.072811,129
17744,-118.098518,34.074669,103
17745,-118.159752,34.06514,124
17746,-118.148491,34.06794,133
17747,-117.317657,34.068054,300
17748,-117.306534,34.065102,285
17749,-118.160988,34.064831,128
17750,-117.293892,34.064766,303
17751,-118.067848,34.073341,86
17752,-118.063164,34.064762,76
17753,-117.269524,34.084488,312
17754,-117.265404,34.064369,322
17755,-117.303307,34.06435,294
17756,-118.232246,34.072495,167
17757,-118.245079,34.064247,119
17758,-118.249763,34.068378,137
17759,-117.700287,34.064335,292
17760,-117.693253,34.063648,298
17761,-117.199768,34.063187,393
17762,-117.216637,34.063679,367
17763,-117.685143,34.070885,318
17764,-117.685989,34.062943,301
17765,-117.663231,34.062874,307
17766,-117.196442,34.062439,394
17767,-118.061661,34.062019,75
17768,-117.990837,34.066608,97
17769,-117.993141,34.061192,87
17770,-118.160423,34.060276,152
17771,-117.63459,34.077885,330
17772,-117.635857,34.064785,307
17773,-117.63739,34.058804,299
17774,-117.648468,34.062004,301
17775,-117.68644,34.058712,292
17776,-117.632629,34.057789,291
17777,-117.631607,34.057533,291
17778,-117.782791,34.056911,246
17779,-117.775223,34.058201,251
17780,-117.751152,34.064682,276
17781,-117.720032,34.066254,286
17782,-117.686768,34.055672,288
17783,-118.211884,34.055634,101
17784,-118.1912,34.058849,115
17785,-118.168999,34.062843,147
17786,-118.21022,34.073742,111
17787,-118.211632,34.059483,102
17788,-118.243187,34.06258,119
17789,-118.233047,34.056644,90
17790,-117.807877,34.054169,220
17791,-117.808434,34.064831,250
17792,-117.004646,34.094929,1319
17793,-116.99704,34.087471,1526
17794,-116.99408,34.078342,1514
17795,-116.993896,34.070087,1241
17796,-116.997398,34.054081,1043
17797,-117.000359,34.053535,1021
17798,-117.028671,34.052544,876
17799,-117.02446,34.052425,901
17800,-117.022476,34.052368,906
17801,-117.019608,34.052288,911
17802,-118.445374,34.051102,90
17803,-118.4338,34.055046,91
17804,-118.413528,34.065685,93
17805,-118.392464,34.077496,82
17806,-118.383629,34.084389,73
17807,-118.375328,34.091034,86
17808,-118.359138,34.093529,102
17809,-118.340652,34.093555,97
17810,-118.4599,34.066265,128
17811,-117.172951,34.072117,432
17812,-117.171066,34.062511,433
17813,-117.169449,34.052216,441
17814,-117.169189,34.049583,447
17815,-117.1884,34.060623,411
17816,-117.177467,34.053234,427
17817,-118.158836,34.047531,122
17818,-115.218613,34.047138,443
17819,-115.193153,34.065704,433
17820,-115.180771,34.066166,419
17821,-115.166939,34.06958,394
17822,-115.108704,34.089813,266
17823,-115.089111,34.091961,254
17824,-115.233047,34.052673,391
17825,-115.3377,34.079746,370
17826,-115.362869,34.085453,413
17827,-115.37027,34.086266,434
17828,-115.381187,34.090118,459
17829,-115.393501,34.092621,488
17830,-115.412743,34.092937,527
17831,-115.478081,34.111431,697
17832,-115.525833,34.116543,641
17833,-115.550072,34.07357,590
17834,-115.567337,34.075668,572
17835,-115.571442,34.077106,581
17836,-115.590134,34.091606,541
17837,-115.617493,34.098667,506
17838,-115.639771,34.098305,496
17839,-115.666809,34.10833,430
17840,-115.694504,34.112625,386
17841,-115.738403,34.118511,383
17842,-115.774361,34.122673,404
17843,-115.78756,34.123077,392
17844,-117.643471,34.046272,279
17845,-118.594254,34.079266,210
17846,-118.586777,34.072136,179
17847,-118.582382,34.059181,161
17848,-118.581177,34.045891,59
17849,-118.579567,34.045853,59
17850,-118.563904,34.045479,84
17851,-118.245987,34.063656,118
17852,-118.256897,34.052593,121
17853,-118.267174,34.039715,78
17854,-118.268028,34.03756,72
17855,-117.167427,34.048809,452
17856,-117.149948,34.037548,519
17857,-117.550247,34.055557,287
17858,-117.560593,34.037125,274
17859,-117.596687,34.048862,284
17860,-118.064217,34.04446,72
17861,-118.065643,34.037048,65
17862,-117.68708,34.052723,282
17863,-117.68718,34.037579,263
17864,-117.687073,34.03653,259
17865,-117.683357,34.036278,258
17866,-117.698982,34.035957,251
17867,-117.701202,34.035919,250
17868,-118.157379,34.035828,82
17869,-118.165939,34.036316,95
17870,-117.677727,34.035793,262
17871,-117.679283,34.035999,258
17872,-117.720787,34.035568,249
17873,-117.722778,34.035534,246
17874,-117.666763,34.034355,259
17875,-118.131348,34.033817,88
17876,-118.146217,34.035187,84
17877,-118.130661,34.033756,79
17878,-118.1017,34.03574,121
17879,-118.096062,34.035683,127
17880,-118.081657,34.034199,104
17881,-118.079277,34.033958,107
17882,-118.000069,34.052082,90
17883,-118.006912,34.047459,85
17884,-118.010147,34.044228,88
17885,-118.026283,34.03611,77
17886,-118.030403,34.033318,78
17887,-118.041969,34.038544,75
17888,-118.053513,34.039158,70
17889,-118.059563,34.038891,71
17890,-117.650299,34.032192,261
17891,-117.133301,34.031319,634
17892,-117.107407,34.040138,678
17893,-117.10537,34.047741,658
17894,-117.086433,34.051247,824
17895,-117.063904,34.055035,1001
17896,-117.047096,34.055984,798
17897,-117.13475,34.031689,602
17898,-118.440628,34.046139,79
17899,-118.429588,34.031982,50
17900,-118.428436,34.030575,45
17901,-118.410843,34.032032,50
17902,-118.392258,34.029316,40
17903,-118.38089,34.034897,32
17904,-118.362717,34.035614,33
17905,-118.355232,34.03466,35
17906,-118.333237,34.036388,53
17907,-118.306061,34.039856,68
17908,-118.281487,34.038883,66
17909,-118.83503,34.028862,35
17910,-118.860283,34.04092,98
17911,-118.873268,34.044418,149
17912,-118.932533,34.052578,59
17913,-118.946289,34.05331,134
17914,-118.964546,34.059025,128
17915,-118.999741,34.071377,123
17916,-119.013283,34.074623,38
17917,-119.038918,34.089165,36
17918,-119.058563,34.094151,220
17919,-119.068153,34.104565,307
17920,-119.083557,34.128193,5
17921,-119.103058,34.15015,7
17922,-119.118141,34.159554,8
17923,-119.153793,34.176899,12
17924,-118.197159,34.028713,90
17925,-118.180641,34.033875,80
17926,-118.441887,34.028061,45
17927,-118.435577,34.029987,52
17928,-117.11937,34.02776,630
17929,-117.742287,34.027588,234
17930,-118.007942,34.027634,136
17931,-118.017403,34.027447,94
17932,-118.832848,34.026943,27
17933,-118.219093,34.026722,89
17934,-118.21624,34.027016,85
17935,-118.203003,34.02689,84
17936,-118.212334,34.04845,104
17937,-117.744926,34.026512,230
17938,-118.447807,34.02626,46
17939,-117.808517,34.025745,245
17940,-117.802017,34.027561,260
17941,-117.776482,34.028347,268
17942,-118.264877,34.037247,79
17943,-118.251877,34.029091,73
17944,-118.240143,34.024574,72
17945,-118.160713,34.023449,64
17946,-117.330933,34.023354,293
17947,-117.329529,34.029362,292
17948,-117.30291,34.049301,288
17949,-117.295227,34.059391,296
17950,-118.17131,34.02298,62
17951,-118.187019,34.02729,84
17952,-118.177017,34.025246,65
17953,-117.986794,34.022938,98
17954,-118.000648,34.027771,124
17955,-117.566521,34.022125,245
17956,-117.100113,34.020885,623
17957,-117.741074,34.020828,231
17958,-117.475449,34.020779,283
17959,-117.474747,34.020794,276
17960,-118.816788,34.020481,15
17961,-118.810997,34.022285,45
17962,-118.802498,34.023304,75
17963,-118.784233,34.030182,90
17964,-118.766144,34.032238,91
17965,-118.757973,34.036465,131
17966,-118.752769,34.037445,99
17967,-118.711563,34.037476,83
17968,-118.703346,34.039631,100
17969,-118.693199,34.040207,63
17970,-118.676529,34.045216,100
17971,-118.629791,34.044128,201
17972,-118.620193,34.044922,263
17973,-118.612473,34.043858,205
17974,-118.598511,34.046532,206
17975,-118.585297,34.045296,124
17976,-118.06646,34.028656,67
17977,-118.070953,34.020351,59
17978,-117.499817,34.020329,241
17979,-117.52375,34.039448,266
17980,-117.524033,34.028439,254
17981,-117.533058,34.020264,239
17982,-117.545822,34.021526,248
17983,-117.442879,34.019733,359
17984,-117.456963,34.020596,304
17985,-118.819458,34.019653,29
17986,-118.824913,34.019951,32
17987,-117.562927,34.019596,244
17988,-117.439362,34.01952,338
17989,-117.566223,34.019436,247
17990,-117.331863,34.019405,294
17991,-117.569221,34.019291,245
17992,-117.577744,34.020611,243
17993,-117.600037,34.030514,252
17994,-117.607483,34.032127,254
17995,-118.161667,34.01989,59
17996,-118.161919,34.019249,59
17997,-117.094238,34.018784,621
17998,-117.427208,34.018597,285
17999,-117.423958,34.018406,284
18000,-117.415733,34.017921,345
18001,-117.41185,34.01762,391
18002,-117.397888,34.017464,284
18003,-117.394997,34.017429,280
18004,-117.394409,34.017426,280
18005,-118.071678,34.01672,64
18006,-117.332352,34.01646,295
18007,-117.523109,34.014763,241
18008,-117.514374,34.018692,241
18009,-118.481972,34.014641,35
18010,-118.459557,34.022678,52
18011,-118.485527,34.01458,34
18012,-118.489418,34.024609,45
18013,-118.479897,34.034969,63
18014,-118.457207,34.047066,84
18015,-118.543671,34.043293,85
18016,-118.525673,34.034847,58
18017,-118.506477,34.023911,48
18018,-118.498154,34.015652,34
18019,-118.482788,34.014347,33
18020,-117.687347,34.013145,225
18021,-117.687347,34.012043,221
18022,-117.392448,34.017399,269
18023,-117.373917,34.015213,251
18024,-117.363129,34.012035,252
18025,-117.361656,34.011616,251
18026,-117.927422,34.056438,123
18027,-117.925697,34.037666,120
18028,-117.925102,34.019554,197
18029,-117.926857,34.011604,119
18030,-117.813049,34.052315,216
18031,-117.817436,34.047947,210
18032,-117.829239,34.033474,231
18033,-117.844337,34.020367,178
18034,-117.853951,34.01461,165
18035,-117.860786,34.011097,161
18036,-118.056084,34.011009,70
18037,-118.056534,34.010624,70
18038,-117.967461,34.016747,98
18039,-117.959488,34.009132,103
18040,-117.946732,34.006882,115
18041,-117.509369,34.006546,228
18042,-117.944519,34.006493,110
18043,-117.508507,34.006042,224
18044,-117.928207,34.005466,113
18045,-117.420486,34.004269,259
18046,-117.418427,34.009583,268
18047,-117.424408,34.002689,254
18048,-117.835518,34.002384,186
18049,-117.835342,34.003124,187
18050,-117.809677,34.023636,230
18051,-117.502007,34.002254,226
18052,-118.078888,34.002003,57
18053,-118.153526,34.023766,64
18054,-118.121902,34.01812,69
18055,-118.090073,34.006733,54
18056,-117.501534,34.001972,224
18057,-117.934464,34.00106,122
18058,-117.351562,34.003227,269
18059,-117.348137,33.998764,272
18060,-117.406303,33.999027,237
18061,-117.405228,33.998665,239
18062,-117.402153,33.997616,237
18063,-117.902512,33.996609,135
18064,-117.893852,33.999615,133
18065,-117.887688,34.005032,142
